Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3uL1IBFhg52VcQqOwAG01E,"4YRxDV8wJFPHPTeXepOstw,5UJ2sHO2ELrgW6aXeRLTQQ",Mast Magan,2 States,"Arijit Singh,Chinmayi",14-03-2014,280161,74,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-07-04T17:15:58Z,"filmi,modern bollywood,marathi pop",0.659,0.774,7,-7.014,1,0.0372,0.606,0.000333,0.185,0.883,82.995,4
7cLGKaJXLFpUU7Up34vVr1,"2fMqTqiTxUDlmcOEPaQSsx,03yzClwzHK7M7wiQMQixry",Tera Rastaa Chhodoon Na,Chennai Express,"Amitabh Bhattacharya,Anusha Mani",03-07-2013,252963,67,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2023-09-19T06:55:21Z,modern bollywood,0.419,0.679,4,-8.052,1,0.0384,0.493,0.00229,0.119,0.368,169.911,4
71rvcGbKcdAkbVJSrsAsh7,4YRxDV8wJFPHPTeXepOstw,Soch Na Sake,Airlift,Arijit Singh,17-12-2015,281683,48,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-07-01T18:32:18Z,"filmi,modern bollywood",0.488,0.649,9,-6.16,1,0.0344,0.571,0,0.208,0.549,76.111,4
4km0RUkMMFdx8iDuq36o2w,"1wRPtKGflJrBx9BmLsSwlU,4YRxDV8wJFPHPTeXepOstw,2UwDJeoMqYers5Jmm75zm2",Janam Janam,Dilwale (Original Motion Picture Soundtrack),"Pritam,Arijit Singh,Antara Mitra",17-11-2015,237896,70,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-07-01T18:32:31Z,"filmi,indian instrumental,modern bollywood",0.301,0.581,11,-7.324,0,0.0422,0.602,0,0.0757,0.235,132.051,3
7uubRr0u9Zxc1Y84hEn7Xf,"71hjb5G92mGoKRSAW3Cj00,2o4R2rK7FetH40HTv0SUWl,23tDn4nvBiCQroeeCwwCWT",Moh Moh Ke Dhaage (Female),Dum Laga Ke Haisha,"Anu Malik,Monali Thakur,Varun Grover",09-02-2015,322899,62,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-07-01T18:35:36Z,"filmi,modern bollywood",0.585,0.399,2,-8.133,1,0.0286,0.849,0.00000347,0.123,0.349,128.03,4
189DQylImZ1hGZaIpAQUzx,"71hjb5G92mGoKRSAW3Cj00,2FPwX3Gh0w4Qr1v3zSTtcT,23tDn4nvBiCQroeeCwwCWT",Moh Moh Ke Dhaage (Male),Dum Laga Ke Haisha,"Anu Malik,Papon,Varun Grover",09-02-2015,322899,63,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-07-01T18:35:49Z,"filmi,modern bollywood,indian folk",0.634,0.344,2,-11.011,1,0.0288,0.741,0.0000609,0.111,0.409,128,4
3H43T5swYywvcdCBFiDgW6,"0oOet2f43PA68X5RxKobEy,4YRxDV8wJFPHPTeXepOstw",Manwa Laage,Happy New Year,"Shreya Ghoshal,Arijit Singh",26-09-2014,272082,65,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-07-01T18:37:23Z,"filmi,modern bollywood",0.676,0.671,0,-6.271,1,0.0526,0.568,0,0.0885,0.572,81.046,4
1aqfzt5mpPoi7kYTFlfnIi,"3cqeO3muWIW5uSmUDNCmyT,48RCl7AbbfhC60EN8a80Op,27RvbKA1WxAFTWwQc712tY",Mileya Mileya,Happy Ending (Original Motion Picture Soundtrack),"Rekha Bhardwaj,Jigar Saraiya,Priya Andrews",21-10-2014,266279,67,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2022-09-29T21:27:02Z,"filmi,modern bollywood",0.732,0.466,0,-8.403,1,0.0383,0.239,0.025,0.149,0.444,125.003,4
25MPTnqXQB1H6OkwSYUXWx,"7uX1emIGgmfAgtHNRAK50Z,52XgeWw24o4klNdfwvB0Vx",Malang (Title Track) [From Malang - Unleash The Madness],Malang (Title Track) [From Malang - Unleash The Madness],"Ved Sharma,Kunaal Vermaa",16-01-2020,287374,67,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-07-04T12:57:26Z,"desi pop,modern bollywood",0.384,0.728,7,-6.503,0,0.0623,0.329,0.0000185,0.329,0.311,156.396,4
6eO9LvEiMqh1CAsa6y3wXP,"4IKVDbCSBTxBeAsMKjAuTs,76fuWYgIf3TVIopTs3vaJ6,5r2baeTwcCJnuIsDIlxUJo",Bol Do Na Zara,Azhar,"Armaan Malik,Amaal Mallik,Rashmi Virag",07-04-2016,292826,67,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-07-04T18:03:31Z,"filmi,modern bollywood,desi pop",0.545,0.473,11,-8.259,0,0.0312,0.284,0,0.0871,0.195,130,3
2b2HutIDmoeBnnKRWDLAtV,"6QtJ6BVdj43aDpgjnVp2tY,4YRxDV8wJFPHPTeXepOstw,0HIpVOzrDwqiI5wP56soMK",Phir Mohabbat,Murder 2,"Mohammed Irfan,Arijit Singh,Saim Bhat",30-05-2011,329851,71,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-07-04T18:11:48Z,"filmi,modern bollywood",0.461,0.481,0,-6.389,0,0.0327,0.789,0.00000101,0.127,0.262,199.807,4
5fjIpQa7O7ttgx64TN9lZR,"4IKVDbCSBTxBeAsMKjAuTs,76fuWYgIf3TVIopTs3vaJ6",Kaun Tujhe (Armaan Malik Version),Kaun Tujhe (Armaan Malik Version),"Armaan Malik,Amaal Mallik",11-01-2017,160485,71,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-07-21T18:33:52Z,"filmi,modern bollywood,desi pop",0.492,0.411,2,-9.616,0,0.03,0.749,0.00000104,0.191,0.187,107.939,4
5T2ZZiBMDGh3TZDUbxg4rV,3yMmYEklQ7gLOZXEFNd3xr,Kaun Tujhe,M.S.Dhoni - The Untold Story,Palak Muchhal,17-09-2016,241448,69,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-07-21T18:38:55Z,"filmi,modern bollywood",0.531,0.431,2,-8.937,0,0.037,0.868,0.0000247,0.127,0.19,107.99,4
1smFN2CLqGROu0J0UyvDfL,"1wRPtKGflJrBx9BmLsSwlU,4YRxDV8wJFPHPTeXepOstw",Shayad,Love Aaj Kal (Original Motion Picture Soundtrack),"Pritam,Arijit Singh",14-02-2020,247941,77,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-07-21T18:43:41Z,"filmi,indian instrumental,modern bollywood",0.483,0.468,8,-7.642,1,0.0341,0.784,0,0.152,0.319,135.875,4
0JBhoxPKHJc1ZeJrjSt0VO,1yzgJmZf5CxtFfGfRFm4Si,Tera Ghata,Tera Ghata,Gajendra Verma,24-06-2018,254173,73,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-08-02T20:46:24Z,"desi pop,filmi,modern bollywood",0.718,0.573,1,-7.309,0,0.0451,0.458,0.00533,0.0953,0.686,180.043,4
3jyqXdAjwqO3gFtjnYrbq9,"2GoeZ0qOTt6kjsWW4eA6LS,3dN9MQpjIyNxyeRfz4EDZe",Ek Ladki Ko Dekha Toh Aisa Laga (From Ek Ladki Ko Dekha Toh Aisa Laga),Ek Ladki Ko Dekha Toh Aisa Laga (From Ek Ladki Ko Dekha Toh Aisa Laga) - Single,"Darshan Raval,Rochak Kohli",08-01-2019,155172,61,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-08-19T02:09:08Z,"desi pop,filmi,gujarati pop,modern bollywood",0.537,0.604,10,-7.576,1,0.054,0.757,0,0.322,0.41,173.915,4
4JQxGJ8jsKW8pOUVoAgOZr,0LyfQWJT6nXafLPZqxe9Of,,,,0,0,0,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-08-22T12:32:54Z,,0.845,0.659,9,-6.348,1,0.0373,0.159,0.0129,0.0782,0.547,125.965,4
6f3ANRNQ8nCiPZ6VqXqq93,"76fuWYgIf3TVIopTs3vaJ6,4IKVDbCSBTxBeAsMKjAuTs,5r2baeTwcCJnuIsDIlxUJo",Main Rahoon Ya Na Rahoon,Main Rahoon Ya Na Rahoon,"Amaal Mallik,Armaan Malik,Rashmi Virag",24-11-2015,309457,74,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-08-23T11:18:25Z,"desi pop,filmi,modern bollywood",0.55,0.488,6,-8.059,1,0.0284,0.718,0.000118,0.126,0.301,136.025,3
6wsMVa2M6Ktea2UbnVoMvO,5SuRAj1A9FEHj5NxS86YAm,Kyun Main Jaagoon,Patiala House,Shafqat Amanat Ali,07-01-2011,342064,63,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2022-09-29T21:28:42Z,"classic pakistani pop,filmi,modern bollywood,sufi",0.567,0.298,8,-11.243,1,0.0291,0.835,0.000804,0.117,0.217,129.733,4
5nHwX7e5XHnie22nuTFgda,4fEkbug6kZzzJ8eYX6Kbbp,Dil Kyun Yeh Mera,Kites,KK,29-03-2010,333200,63,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-09-03T18:34:45Z,"filmi,modern bollywood",0.486,0.382,6,-6.183,1,0.0286,0.613,0.0000856,0.149,0.164,125.918,3
3JUmNYQyJKeRq2a3RR8K71,"0qpsFfOT3SmdGmnyV6rOhS,4YRxDV8wJFPHPTeXepOstw",Ijazat (From One Night Stand),Love Forever With Arijit Singh,"Meet Bros.,Arijit Singh",07-06-2017,288964,67,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2022-09-29T21:29:45Z,"desi pop,filmi,modern bollywood",0.519,0.463,6,-8.88,0,0.0264,0.327,0,0.106,0.224,94.965,4
6eTPyEkYUmDUFvNxJdNuOD,7qHsapL39aTQsPhixtzVvy,Pani Da Rang Male (From Vicky Donor),Vicky Donor,Ayushmann Khurrana,04-04-2012,240786,32,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-09-20T09:47:51Z,"filmi,modern bollywood",0.679,0.622,4,-8.514,0,0.0328,0.272,0.0000652,0.106,0.483,98.028,4
1J2LcFOhhXbgn54CjxZz25,"2FKWNmZWDBZR4dE5KX4plR,0y59o4v8uw5crbN9M3JiL1",Proper Patola (From Proper Patola) (feat. Badshah),Proper Patola,"Diljit Dosanjh,Badshah",09-08-2013,150640,51,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-09-15T22:58:14Z,"filmi,modern bollywood,punjabi pop,desi hip hop,desi trap",0.789,0.685,3,-8.669,0,0.212,0.414,0,0.172,0.697,147.864,4
7wW9scVNLYFLsmBb1yAUmS,7uIbLdzzSEqnX0Pkrb56cR,Blue Eyes,Blue Eyes,Yo Yo Honey Singh,08-11-2013,220943,72,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2019-09-18T16:11:16Z,"filmi,hindi hip hop,modern bollywood",0.77,0.51,10,-5.469,0,0.192,0.137,0.000106,0.0346,0.533,188.067,4
1QZRCi2Z1DQQaR6bGAzhtN,7uIbLdzzSEqnX0Pkrb56cR,Love Dose,Desi Kalakaar,Yo Yo Honey Singh,26-09-2014,224444,73,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2019-10-08T10:42:36Z,"filmi,hindi hip hop,modern bollywood",0.843,0.768,11,-4.554,0,0.117,0.256,0,0.614,0.662,139.998,4
3JbIyrSNumxS5LHpAvLYF5,7uIbLdzzSEqnX0Pkrb56cR,Brown Rang,Chaar Ikke,Yo Yo Honey Singh,10-07-2018,211394,43,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-09-15T22:56:58Z,"filmi,hindi hip hop,modern bollywood",0.804,0.902,11,-3.067,0,0.0846,0.265,0.000413,0.0651,0.72,155.98,4
377GChk68wFN4vwL5xUTEy,"7uIbLdzzSEqnX0Pkrb56cR,5kvGYraWFlXs2Jbt1Kphn8",Angreji Beat,Chaar Ikke,"Yo Yo Honey Singh,Gippy Grewal",10-07-2018,256000,46,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-09-15T22:56:44Z,"filmi,hindi hip hop,modern bollywood,punjabi pop",0.851,0.998,9,-1.558,1,0.301,0.204,0.00102,0.0653,0.255,119.961,4
0l1i3nJ4aDMk0inxnvzYTz,24BYRlsS8uIO4jA71mJ4Js,Amplifier,Amplifier,Imran Khan,27-07-2009,232906,72,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-11-04T22:31:30Z,"desi hip hop,desi pop,desi trap,modern bollywood,pakistani hip hop",0.727,0.714,2,-4.494,1,0.0872,0.0209,0,0.153,0.618,164.003,4
6rfahvufEQDIVTHJIU2QQB,"7nJNuftnqwrFGFs3ZRRe0u,0D6BtvIkN3P9GHTa8KR24t,2gFFvbbdzYzzWltI2HkZEV",For Aisha (Featured in The Sky Is Pink),For Aisha (Featured in The Sky Is Pink),"MEMBA,EVAN GIIA,Nooran Sisters",11-10-2019,357931,56,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-11-13T12:37:47Z,"indian edm,traprun,vapor twitch,nyc pop,indian folk",0.568,0.622,4,-6.548,1,0.109,0.063,0.0018,0.56,0.109,76.984,4
6wZJsut8fjiWiMPaccRAOX,72beYOeW2sb2yfcS4JsRvb,Udd Gaye - Bacardi House Party Sessions,Udd Gaye (Bacardi House Party Sessions),Ritviz,27-11-2017,180413,34,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-11-13T20:48:50Z,"desi hip hop,desi pop,hindi indie,indian edm,indian indie",0.595,0.818,11,-6.189,0,0.0479,0.000712,0.0386,0.142,0.48,144.956,4
7hNb5juMQyy93U63jW4Mwj,"2oSONSC9zQ4UonDKnLqksx,5UJ2sHO2ELrgW6aXeRLTQQ,1wRPtKGflJrBx9BmLsSwlU",Main Rang Sharbaton Ka (From Phata Poster Nikhla Hero),Phata Poster Nikhla Hero (Original Motion Picture Soundtrack),"Atif Aslam,Chinmayi,Pritam",10-09-2013,262905,55,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-11-26T03:27:36Z,"classic pakistani pop,filmi,modern bollywood,sufi,marathi pop,indian instrumental",0.384,0.607,6,-7.429,1,0.0433,0.713,0,0.158,0.707,78.186,1
4rSmmC6OYmjVOYxr8ruVWN,"1wRPtKGflJrBx9BmLsSwlU,39fT56OHEL2E98zDKrqBsC",Mere Bina,Crook (Original Motion Picture Soundtrack),"Pritam,Nikhil D'Souza",03-09-2010,289560,69,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2023-06-15T10:19:17Z,"filmi,indian instrumental,modern bollywood,desi pop,indian indie",0.511,0.767,2,-5.699,1,0.0524,0.651,0,0.153,0.463,79.923,4
6fW78cd0p3ZDUzoqvx2Xqe,"2kkQthS9OLpK4UqNWYqoVl,4YRxDV8wJFPHPTeXepOstw",Muskurane - Romantic,Citylights (Original Motion Picture Soundtrack),"Jeet Gannguli,Arijit Singh",12-05-2014,334331,69,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-11-26T03:28:29Z,"filmi,modern bollywood,west bengali pop",0.567,0.577,11,-6.197,0,0.0264,0.628,0,0.132,0.217,101.99,4
3nKEiJUeaWn8q2O9I1xwlB,"6ohaQzKaXrobAL8paLSaxq,1dVygo6tRFXC8CSWURQJq2,0oOet2f43PA68X5RxKobEy,1TbRSunWGZ46mqnapcWxrm",Shukran Allah,Kurbaan (Original Motion Picture Soundtrack),"Salim?Sulaiman,Sonu Nigam,Shreya Ghoshal,Salim Merchant",15-10-2009,290053,68,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-11-26T03:42:12Z,"filmi,indian folk,modern bollywood",0.432,0.695,1,-8.022,1,0.111,0.732,0.0014,0.274,0.513,116.153,3
1980E4Grgu5xAhNbFZ1mb1,"4z0z82pXirH1TrygipQlOo,4ITkqBlf5eoVCOFwsJCnqo,5rOZMdrXGCOXnmmCICga2Z",Titliaan,Titliaan,"Afsana Khan,Harrdy Sandhu,Sargun Mehta",09-11-2020,195483,63,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-12-01T13:05:49Z,"punjabi pop,desi pop,filmi",0.745,0.757,6,-2.572,1,0.0333,0.332,0,0.125,0.712,123.962,4
2si0ZNx4yRbggTvrIom8A2,"3dN9MQpjIyNxyeRfz4EDZe,2oSONSC9zQ4UonDKnLqksx,0T1CMVkqffHlqEk4BcAph1",Paniyon Sa,Paniyon Sa (From Satyameva Jayate),"Rochak Kohli,Atif Aslam,Tulsi Kumar",12-07-2018,236239,72,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-12-04T11:44:24Z,"desi pop,modern bollywood,classic pakistani pop,filmi,sufi",0.523,0.768,0,-4.953,0,0.0566,0.447,0.000226,0.0833,0.669,75.03,4
4bD9z9qa4qg9BhryvYWB7c,"1wRPtKGflJrBx9BmLsSwlU,6k6dimE4a6OFnD0HWmkIUW,3cqeO3muWIW5uSmUDNCmyT",Kabira,Yeh Jawaani Hai Deewani,"Pritam,Tochi Raina,Rekha Bhardwaj",30-03-2013,223459,76,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-12-04T13:09:03Z,"filmi,indian instrumental,modern bollywood",0.59,0.555,2,-6.861,1,0.0271,0.481,0,0.192,0.191,84.027,4
3bZPdEskcnMdepwCaDSJRl,"6Mv8GjQa7LKUGCAqa9qqdb,5SuRAj1A9FEHj5NxS86YAm,3eDT9fwXKuHWFvgZaaYC5v",Bin Tere,I Hate Luv Storys (Original Motion Picture Soundtrack),"Vishal-Shekhar,Shafqat Amanat Ali,Sunidhi Chauhan",25-05-2010,330360,67,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-12-04T13:13:12Z,"filmi,modern bollywood,classic pakistani pop,sufi",0.585,0.698,9,-6.261,1,0.0392,0.42,0.00000359,0.363,0.621,139.831,4
1Wf5q34m4hTnAxCljiAonb,"1mYsTxnqsietFxj1OgoGbG,4YRxDV8wJFPHPTeXepOstw",Enna Sona (From OK Jaanu),Enna Sona (From OK Jaanu),"A.R. Rahman,Arijit Singh",04-01-2017,213632,59,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-12-04T13:13:34Z,"filmi,modern bollywood",0.717,0.415,7,-9.875,0,0.0302,0.637,0.00000143,0.0976,0.379,100.021,4
0ErXZ1NMqOEFGJPQvU9OKF,"3wZBspj86lRk2XLf4gfnSE,1TbRSunWGZ46mqnapcWxrm",Mar Jawaan,Fashion,"Shruti Pathak,Salim Merchant",19-09-2008,236286,61,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-12-22T21:12:28Z,"filmi,modern bollywood",0.594,0.683,10,-9.278,1,0.0323,0.642,0.14,0.259,0.717,149.894,4
1OEmd2iXU8pWG7CrKNpGUg,4YRxDV8wJFPHPTeXepOstw,Humdard,Ek Villain,Arijit Singh,28-05-2014,260590,73,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-12-22T21:14:07Z,"filmi,modern bollywood",0.572,0.541,5,-6.45,1,0.0245,0.759,0,0.111,0.266,87.01,4
0loZn1c5heXie7OAtvK6nH,"1tqysapcCh1lWEAc9dIFpa,5Obu9ifz8EKdm0uL5CvgUY",Humnava Mere,Humnava Mere,"Jubin Nautiyal,Rocky - Shiv",23-05-2018,328992,73,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-12-22T21:14:29Z,"filmi,hare krishna,modern bollywood",0.401,0.553,5,-8.263,0,0.0337,0.47,0.00000296,0.124,0.364,79.144,4
7uNnlVit5qDvfOje0pqICF,"5GnnSrwNCGyfAU4zuIytiS,4HQeSXwG2BVH0KvxHE5oCf",Tum Ho,Rockstar,"Mohit Chauhan,Suzanne D'Mello",01-10-2011,316500,71,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-12-22T21:16:24Z,"filmi,modern bollywood",0.356,0.47,5,-8.929,1,0.0278,0.518,0.00001,0.0807,0.167,93.895,4
1EjxJHY9A6LMOlvyZdwDly,"1wRPtKGflJrBx9BmLsSwlU,3tHD07u1ON4uHxmnT9rwqZ",Tum Mile,Tum Mile (Original Motion Picture Soundtrack),"Pritam,Neeraj Shridhar",08-09-2009,343786,72,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-12-22T21:17:32Z,"filmi,indian instrumental,modern bollywood",0.738,0.798,0,-6.663,1,0.0334,0.32,0.00000515,0.31,0.793,123.01,4
0pw3p4gf5homOkvOGOJulF,"1wRPtKGflJrBx9BmLsSwlU,5GnnSrwNCGyfAU4zuIytiS,7qATomOqJzoJiuEpAaxOXd,5pjGNJ7b8l4GFrsdCr8GpJ",Tune Jo Na Kaha,New York,"Pritam,Mohit Chauhan,Sandeep Shrivastava,Pankaj Awasthi",10-06-2009,310073,69,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-12-22T21:35:32Z,"filmi,indian instrumental,modern bollywood",0.314,0.475,5,-12.38,1,0.0838,0.779,0.00539,0.34,0.312,78.992,4
2cPUB8EOT6AfJ8oxhyoNXL,"1wRPtKGflJrBx9BmLsSwlU,5diMmmNkRVfgUnXJrzXzjZ",Ye Tune Kya Kiya,Once Upon Ay Time In Mumbai Dobaara !,"Pritam,Javed Bashir",22-07-2013,314239,71,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-12-22T21:36:20Z,"filmi,indian instrumental,modern bollywood,classic pakistani pop,pakistani pop,qawwali,sufi",0.578,0.798,7,-6.01,1,0.0699,0.58,0,0.111,0.728,91.96,4
4sRcdrQrFilYpMIybCwgKU,38lgkItatcpCc0I9hV4nEr,Yeh Jism,Jism 2,Ali Azmat,06-07-2012,230640,67,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2022-09-29T21:31:16Z,"classic pakistani pop,filmi,pakistani pop,sufi",0.6,0.451,4,-10.246,0,0.0344,0.133,0.0000123,0.122,0.223,78.023,4
6yOSe7ltby5828c6SwGgno,0ixOyZJH20X3nbglNgT859,Zara Zara,Zara Zara,Omkar,11-09-2019,228466,45,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2020-12-22T21:38:08Z,,0.647,0.524,2,-10.385,0,0.0448,0.873,0.00000302,0.128,0.37,138.047,4
1HT0RzPuChHC1kWbIplHyw,"3OLGltG8UPIea8sA4w0yg0,0oOet2f43PA68X5RxKobEy",Teri Meri,Bodyguard,"Rahat Fateh Ali Khan,Shreya Ghoshal",27-07-2011,325311,65,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2021-01-10T07:35:24Z,"classic pakistani pop,filmi,modern bollywood,qawwali,sufi",0.401,0.517,2,-6.618,0,0.0481,0.0661,0,0.202,0.471,128.451,4
0gPgdRfB4jdGrlyXS0Vx78,"6Mv8GjQa7LKUGCAqa9qqdb,4fEkbug6kZzzJ8eYX6Kbbp,19LIHDDSHBD5NyYHI3gpzB,4GEyPR3J4DYvuTRuPJQ0CW",Khuda Jaane,Bachna Ae Haseeno,"Vishal-Shekhar,KK,Shilpa Rao,Anvita Dutt Guptan",05-07-2008,333181,77,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2021-01-10T07:45:47Z,"filmi,modern bollywood",0.382,0.632,8,-6.393,1,0.0411,0.391,0.000486,0.0922,0.716,78.936,4
3kjSTFS1tCx3eIRjnYWe5a,0LyfQWJT6nXafLPZqxe9Of,,,,0,0,0,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2021-01-10T07:57:05Z,,0.512,0.67,3,-5.792,1,0.027,0.034,0,0.309,0.446,105.957,4
5upmbnXemLfPvs3d2eyHml,"0L5GV6LN8SWWUWIdBbTLTZ,3OLGltG8UPIea8sA4w0yg0,1SJOL9HJ08YOn92lFcYf8a,2hgViyN0RqyQQpfjIb0g3W",Sajdaa,My Name Is Khan (Original Motion Picture Soundtrack),"Shankar-Ehsaan-Loy,Rahat Fateh Ali Khan,Shankar Mahadevan,Richa Sharma",05-01-2010,365706,56,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2021-01-10T07:58:41Z,"filmi,modern bollywood,classic pakistani pop,qawwali,sufi",0.468,0.737,8,-7.274,1,0.0765,0.726,0.00272,0.0655,0.572,79.448,4
2RIFyeYTPMHesJsWPW2Z8v,1tqysapcCh1lWEAc9dIFpa,Kisi Se Pyar Ho Jaye,Kaabil,Jubin Nautiyal,22-12-2016,250457,57,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2021-01-10T08:08:22Z,"filmi,hare krishna,modern bollywood",0.615,0.58,9,-7.477,0,0.0411,0.332,0,0.148,0.498,87.977,4
0Bph99neebTJZ6rsIhd0sN,"1tqysapcCh1lWEAc9dIFpa,3yMmYEklQ7gLOZXEFNd3xr",Kaabil Hoon,Kaabil,"Jubin Nautiyal,Palak Muchhal",22-12-2016,314062,51,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2021-01-10T08:08:54Z,"filmi,hare krishna,modern bollywood",0.662,0.873,11,-3.927,1,0.0489,0.043,0.00000171,0.338,0.532,89.972,4
1veNS1osFHTWf2G6q5AbuQ,"0iqFHwswV50GDerCAjulem,2fMqTqiTxUDlmcOEPaQSsx",Shikayatein,Lootera,"Mohan Kannan,Amitabh Bhattacharya",29-05-2013,270169,41,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2021-01-10T08:10:29Z,modern bollywood,0.237,0.423,7,-8.874,1,0.0304,0.329,0.00022,0.148,0.154,78.05,4
14eotumM24MhIgzidgN3Jx,"279ZItWl3nzCaO4SJJdzAN,5GnnSrwNCGyfAU4zuIytiS",Khaabon Ke Parinday,Zindagi Na Milegi Dobara,"Alyssa Mendonsa,Mohit Chauhan",06-06-2011,251704,64,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2021-01-10T08:15:11Z,"modern bollywood,filmi",0.517,0.565,9,-10.184,1,0.0441,0.721,0.00689,0.0997,0.69,169.952,4
11NGh2wd1oAVMtB2G1qXvc,3OLGltG8UPIea8sA4w0yg0,Naina (From Omkara),Omkara,Rahat Fateh Ali Khan,2006,409626,78,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2021-01-10T08:32:39Z,"classic pakistani pop,filmi,modern bollywood,qawwali,sufi",0.63,0.569,11,-8.435,0,0.0372,0.157,0.0000183,0.106,0.485,134.203,4
1hQia6rxgfM1ly2hE3StWp,"6Mv8GjQa7LKUGCAqa9qqdb,1TbRSunWGZ46mqnapcWxrm,3ZxZ03fj3tXBZHZWzvaLSM,4xd7mLI7urqrxELaXhAvzw",Ishq Wala Love,Student of the Year (Original Motion Picture Soundtrack),"Vishal-Shekhar,Salim Merchant,Neeti Mohan,Shekhar Ravjiani",31-08-2012,257972,74,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2021-01-10T08:40:42Z,"filmi,modern bollywood",0.711,0.295,0,-12.377,0,0.0334,0.534,0.0000451,0.0782,0.694,135.041,4
21Af1fetSINZpmAS3si8DW,"1mYsTxnqsietFxj1OgoGbG,3ZxZ03fj3tXBZHZWzvaLSM,0yRC5n90spXG0d3aiDQ0vB",Jiya Re,Jab Tak Hai Jaan,"A.R. Rahman,Neeti Mohan,Gulzar",09-10-2012,319216,61,spotify:user:7mq9oy7pfjv07t9yjj4gj2qy9,2021-01-10T08:53:25Z,"filmi,modern bollywood,classic bollywood",0.712,0.718,11,-8.286,0,0.0444,0.049,0.0000202,0.128,0.59,106.012,4
